institution,flight,segment,granule,url
UTIG,2011.01.30,WSB_JKB2d_R55a,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.30/IR2HI1B_2011030_WSB_JKB2d_R55a_006.nc
UTIG,2011.01.30,WSB_JKB2d_R55a,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.30/IR2HI1B_2011030_WSB_JKB2d_R55a_007.nc
UTIG,2011.01.30,WSB_JKB2d_R55a,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.30/IR2HI1B_2011030_WSB_JKB2d_R55a_008.nc
UTIG,2011.01.30,WSB_JKB2d_R55a,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.30/IR2HI1B_2011030_WSB_JKB2d_R55a_009.nc
UTIG,2011.01.30,WSB_JKB2d_R55a,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.30/IR2HI1B_2011030_WSB_JKB2d_R55a_010.nc
UTIG,2011.01.30,WSB_JKB2d_R55a,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.30/IR2HI1B_2011030_WSB_JKB2d_R55a_011.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01a_000.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01b,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01b_000.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01c,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01c_000.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01e,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01e_000.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01e,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01e_001.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01e,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01e_002.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01e,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01e_003.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01e,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01e_004.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01e,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01e_005.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01e,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01e_006.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01e,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01e_007.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01e,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01e_008.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01e,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01e_009.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01e,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01e_010.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01e,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01e_011.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01e,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01e_012.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01e,013,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01e_013.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T01e,014,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T01e_014.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T02a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T02a_000.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T02a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T02a_001.nc
UTIG,2011.01.31,ICP3_JKB2d_F56T02a,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F56T02a_002.nc
UTIG,2011.01.31,ICP3_JKB2d_F57T01a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F57T01a_000.nc
UTIG,2011.01.31,ICP3_JKB2d_F57T01a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F57T01a_001.nc
UTIG,2011.01.31,ICP3_JKB2d_F57T01a,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F57T01a_002.nc
UTIG,2011.01.31,ICP3_JKB2d_F57T01a,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F57T01a_003.nc
UTIG,2011.01.31,ICP3_JKB2d_F57T01a,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F57T01a_004.nc
UTIG,2011.01.31,ICP3_JKB2d_F57T01a,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F57T01a_005.nc
UTIG,2011.01.31,ICP3_JKB2d_F57T01a,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F57T01a_006.nc
UTIG,2011.01.31,ICP3_JKB2d_F57T01a,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F57T01a_007.nc
UTIG,2011.01.31,ICP3_JKB2d_F57T01a,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F57T01a_008.nc
UTIG,2011.01.31,ICP3_JKB2d_F57T01a,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F57T01a_009.nc
UTIG,2011.01.31,ICP3_JKB2d_F57T01a,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F57T01a_010.nc
UTIG,2011.01.31,ICP3_JKB2d_F57T01a,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F57T01a_011.nc
UTIG,2011.01.31,ICP3_JKB2d_F57T01a,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.01.31/IR2HI1B_2011031_ICP3_JKB2d_F57T01a_012.nc
UTIG,2011.02.01,ICP3_JKB2d_F58T01a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.01/IR2HI1B_2011032_ICP3_JKB2d_F58T01a_000.nc
UTIG,2011.02.01,ICP3_JKB2d_F58T01a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.01/IR2HI1B_2011032_ICP3_JKB2d_F58T01a_001.nc
UTIG,2011.02.01,ICP3_JKB2d_F58T01a,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.01/IR2HI1B_2011032_ICP3_JKB2d_F58T01a_002.nc
UTIG,2011.02.01,ICP3_JKB2d_F58T01a,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.01/IR2HI1B_2011032_ICP3_JKB2d_F58T01a_003.nc
UTIG,2011.02.01,ICP3_JKB2d_F58T01a,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.01/IR2HI1B_2011032_ICP3_JKB2d_F58T01a_004.nc
UTIG,2011.02.01,ICP3_JKB2d_F58T01a,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.01/IR2HI1B_2011032_ICP3_JKB2d_F58T01a_005.nc
UTIG,2011.02.01,ICP3_JKB2d_F58T01a,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.01/IR2HI1B_2011032_ICP3_JKB2d_F58T01a_006.nc
UTIG,2011.02.01,ICP3_JKB2d_F58T01a,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.01/IR2HI1B_2011032_ICP3_JKB2d_F58T01a_007.nc
UTIG,2011.02.01,ICP3_JKB2d_F58T01a,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.01/IR2HI1B_2011032_ICP3_JKB2d_F58T01a_008.nc
UTIG,2011.02.01,ICP3_JKB2d_F58T01a,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.01/IR2HI1B_2011032_ICP3_JKB2d_F58T01a_009.nc
UTIG,2011.02.01,ICP3_JKB2d_F58T01a,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.01/IR2HI1B_2011032_ICP3_JKB2d_F58T01a_010.nc
UTIG,2011.02.01,ICP3_JKB2d_F58T01a,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.01/IR2HI1B_2011032_ICP3_JKB2d_F58T01a_011.nc
UTIG,2011.02.01,ICP3_JKB2d_F58T01a,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.01/IR2HI1B_2011032_ICP3_JKB2d_F58T01a_012.nc
UTIG,2011.02.01,ICP3_JKB2d_F58T01a,013,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.01/IR2HI1B_2011032_ICP3_JKB2d_F58T01a_013.nc
UTIG,2011.02.04,ICG1_JKB2d_ROTU2a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_ROTU2a_000.nc
UTIG,2011.02.04,ICG1_JKB2d_ROTU2b,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_ROTU2b_000.nc
UTIG,2011.02.04,ICG1_JKB2d_ROTU2b,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_ROTU2b_001.nc
UTIG,2011.02.04,ICG1_JKB2d_ROTU2b,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_ROTU2b_002.nc
UTIG,2011.02.04,ICG1_JKB2d_ROTU2b,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_ROTU2b_003.nc
UTIG,2011.02.04,ICG1_JKB2d_ROTU2b,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_ROTU2b_004.nc
UTIG,2011.02.04,ICG1_JKB2d_ROTU2b,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_ROTU2b_005.nc
UTIG,2011.02.04,ICG1_JKB2d_ROTU2b,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_ROTU2b_006.nc
UTIG,2011.02.04,ICG1_JKB2d_ROTU2b,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_ROTU2b_007.nc
UTIG,2011.02.04,ICG1_JKB2d_ROTU2b,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_ROTU2b_008.nc
UTIG,2011.02.04,ICG1_JKB2d_ROTU2b,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_ROTU2b_009.nc
UTIG,2011.02.04,ICG1_JKB2d_ROTU2b,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_ROTU2b_010.nc
UTIG,2011.02.04,ICG1_JKB2d_V3V2,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_V3V2_000.nc
UTIG,2011.02.04,ICG1_JKB2d_V3V2,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_V3V2_001.nc
UTIG,2011.02.04,ICG1_JKB2d_V3V2,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_V3V2_002.nc
UTIG,2011.02.04,ICG1_JKB2d_V3V2,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_V3V2_003.nc
UTIG,2011.02.04,ICG1_JKB2d_V3V2,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_V3V2_004.nc
UTIG,2011.02.04,ICG1_JKB2d_V3V2,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_V3V2_005.nc
UTIG,2011.02.04,ICG1_JKB2d_V3V2,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_V3V2_006.nc
UTIG,2011.02.04,ICG1_JKB2d_V3V2,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_V3V2_007.nc
UTIG,2011.02.04,ICG1_JKB2d_V3V2,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_V3V2_008.nc
UTIG,2011.02.04,ICG1_JKB2d_V3V2,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_V3V2_009.nc
UTIG,2011.02.04,ICG1_JKB2d_V3V2,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.04/IR2HI1B_2011035_ICG1_JKB2d_V3V2_010.nc
UTIG,2011.02.05,ICG1_JKB2d_LML2a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_LML2a_000.nc
UTIG,2011.02.05,ICG1_JKB2d_LML2a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_LML2a_001.nc
UTIG,2011.02.05,ICG1_JKB2d_LML2a,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_LML2a_002.nc
UTIG,2011.02.05,ICG1_JKB2d_LML2a,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_LML2a_003.nc
UTIG,2011.02.05,ICG1_JKB2d_Q2QMa,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_Q2QMa_000.nc
UTIG,2011.02.05,ICG1_JKB2d_Q2QMa,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_Q2QMa_001.nc
UTIG,2011.02.05,ICG1_JKB2d_Q2QMa,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_Q2QMa_002.nc
UTIG,2011.02.05,ICG1_JKB2d_Q2QMa,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_Q2QMa_003.nc
UTIG,2011.02.05,ICG1_JKB2d_Q2QMa,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_Q2QMa_004.nc
UTIG,2011.02.05,ICG1_JKB2d_Q2QMa,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_Q2QMa_005.nc
UTIG,2011.02.05,ICG1_JKB2d_ROTQ2a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_ROTQ2a_000.nc
UTIG,2011.02.05,ICG1_JKB2d_ROTQ2a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_ROTQ2a_001.nc
UTIG,2011.02.05,ICG1_JKB2d_ROTQ2a,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_ROTQ2a_002.nc
UTIG,2011.02.05,ICG1_JKB2d_S2LMa,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_S2LMa_000.nc
UTIG,2011.02.05,ICG1_JKB2d_S2LMa,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_S2LMa_001.nc
UTIG,2011.02.05,ICG1_JKB2d_S2LMa,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_S2LMa_002.nc
UTIG,2011.02.05,ICG1_JKB2d_SMS2a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_SMS2a_000.nc
UTIG,2011.02.05,ICG1_JKB2d_SMS2a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_SMS2a_001.nc
UTIG,2011.02.05,ICG1_JKB2d_SMS2a,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_SMS2a_002.nc
UTIG,2011.02.05,ICG1_JKB2d_SMS2a,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_SMS2a_003.nc
UTIG,2011.02.05,ICG1_JKB2d_SMS2a,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_SMS2a_004.nc
UTIG,2011.02.05,ICG1_JKB2d_SMS2a,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_SMS2a_005.nc
UTIG,2011.02.05,ICG1_JKB2d_SMS2a,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.05/IR2HI1B_2011036_ICG1_JKB2d_SMS2a_006.nc
UTIG,2011.02.11,TRL_JKB2d_EG2EH2a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_EG2EH2a_000.nc
UTIG,2011.02.11,TRL_JKB2d_EH1TROa,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_EH1TROa_000.nc
UTIG,2011.02.11,TRL_JKB2d_EH1TROa,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_EH1TROa_001.nc
UTIG,2011.02.11,TRL_JKB2d_EH2EH1a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_EH2EH1a_000.nc
UTIG,2011.02.11,TRL_JKB2d_EH2EH1a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_EH2EH1a_001.nc
UTIG,2011.02.11,TRL_JKB2d_EH2EH1a,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_EH2EH1a_002.nc
UTIG,2011.02.11,TRL_JKB2d_EH2EH1a,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_EH2EH1a_003.nc
UTIG,2011.02.11,TRL_JKB2d_EH2EH1a,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_EH2EH1a_004.nc
UTIG,2011.02.11,TRL_JKB2d_EH2EH1a,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_EH2EH1a_005.nc
UTIG,2011.02.11,TRL_JKB2d_EH2EH1a,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_EH2EH1a_006.nc
UTIG,2011.02.11,TRL_JKB2d_EH2EH1a,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_EH2EH1a_007.nc
UTIG,2011.02.11,TRL_JKB2d_EH2EH1a,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_EH2EH1a_008.nc
UTIG,2011.02.11,TRL_JKB2d_HALTROe,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_HALTROe_000.nc
UTIG,2011.02.11,TRL_JKB2d_HALTROe,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_HALTROe_001.nc
UTIG,2011.02.11,TRL_JKB2d_HALTROe,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_HALTROe_002.nc
UTIG,2011.02.11,TRL_JKB2d_HALTROe,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_HALTROe_003.nc
UTIG,2011.02.11,TRL_JKB2d_HALTROe,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_HALTROe_004.nc
UTIG,2011.02.11,TRL_JKB2d_HALTROe,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_HALTROe_005.nc
UTIG,2011.02.11,TRL_JKB2d_HALTROe,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_HALTROe_006.nc
UTIG,2011.02.11,TRL_JKB2d_HALTROe,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_HALTROe_007.nc
UTIG,2011.02.11,TRL_JKB2d_HALTROe,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_HALTROe_008.nc
UTIG,2011.02.11,TRL_JKB2d_HALTROe,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_HALTROe_009.nc
UTIG,2011.02.11,TRL_JKB2d_HALTROe,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_HALTROe_010.nc
UTIG,2011.02.11,TRL_JKB2d_TROEG2a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_TROEG2a_000.nc
UTIG,2011.02.11,TRL_JKB2d_TROEG2a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.02.11/IR2HI1B_2011042_TRL_JKB2d_TROEG2a_001.nc
