institution,flight,granule,url
NASA,20140521_01,032,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_01_032.nc
NASA,20140521_01,033,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_01_033.nc
NASA,20140521_01,034,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_01_034.nc
NASA,20140521_01,035,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_01_035.nc
NASA,20140521_01,036,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_01_036.nc
NASA,20140521_01,037,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_01_037.nc
NASA,20140521_02,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_001.nc
NASA,20140521_02,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_002.nc
NASA,20140521_02,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_003.nc
NASA,20140521_02,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_004.nc
NASA,20140521_02,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_005.nc
NASA,20140521_02,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_006.nc
NASA,20140521_02,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_007.nc
NASA,20140521_02,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_008.nc
NASA,20140521_02,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_009.nc
NASA,20140521_02,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_010.nc
NASA,20140521_02,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_011.nc
NASA,20140521_02,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_012.nc
NASA,20140521_02,013,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_013.nc
NASA,20140521_02,014,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_014.nc
NASA,20140521_02,015,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_015.nc
NASA,20140521_02,016,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_016.nc
NASA,20140521_02,017,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_017.nc
NASA,20140521_02,018,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_018.nc
NASA,20140521_02,019,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_019.nc
NASA,20140521_02,020,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_020.nc
NASA,20140521_02,021,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_021.nc
NASA,20140521_02,022,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_022.nc
NASA,20140521_02,023,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_023.nc
NASA,20140521_02,024,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_024.nc
NASA,20140521_02,025,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_025.nc
NASA,20140521_02,026,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_026.nc
NASA,20140521_02,027,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_027.nc
NASA,20140521_02,028,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_028.nc
NASA,20140521_02,029,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_029.nc
NASA,20140521_02,030,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_030.nc
NASA,20140521_02,031,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_031.nc
NASA,20140521_02,032,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_032.nc
NASA,20140521_02,033,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_033.nc
NASA,20140521_02,034,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_034.nc
NASA,20140521_02,035,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_035.nc
NASA,20140521_02,036,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_036.nc
NASA,20140521_02,037,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.05.21/IRMCR1B_20140521_02_037.nc
NASA,20141018_04,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_04_001.nc
NASA,20141018_04,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_04_002.nc
NASA,20141018_04,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_04_003.nc
NASA,20141018_05,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_05_001.nc
NASA,20141018_05,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_05_002.nc
NASA,20141018_05,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_05_003.nc
NASA,20141018_06,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_06_001.nc
NASA,20141018_06,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_06_002.nc
NASA,20141018_07,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_07_001.nc
NASA,20141018_07,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_07_002.nc
NASA,20141018_07,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_07_003.nc
NASA,20141018_07,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_07_004.nc
NASA,20141018_07,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_07_005.nc
NASA,20141018_07,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_07_006.nc
NASA,20141018_08,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_08_001.nc
NASA,20141018_08,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_08_002.nc
NASA,20141018_08,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_08_003.nc
NASA,20141018_08,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_08_004.nc
NASA,20141018_08,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_08_005.nc
NASA,20141018_09,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_09_001.nc
NASA,20141018_09,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_09_002.nc
NASA,20141018_09,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_09_003.nc
NASA,20141018_09,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_09_004.nc
NASA,20141018_09,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_09_005.nc
NASA,20141018_09,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_09_006.nc
NASA,20141018_09,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_09_007.nc
NASA,20141018_09,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_09_008.nc
NASA,20141018_09,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_09_009.nc
NASA,20141018_09,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_09_010.nc
NASA,20141018_09,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_09_011.nc
NASA,20141018_09,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_09_012.nc
NASA,20141018_09,013,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_09_013.nc
NASA,20141018_09,014,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_09_014.nc
NASA,20141018_09,015,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_09_015.nc
NASA,20141018_10,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_10_001.nc
NASA,20141018_10,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_10_002.nc
NASA,20141018_10,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_10_003.nc
NASA,20141018_10,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_10_004.nc
NASA,20141018_10,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_10_005.nc
NASA,20141018_10,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_10_006.nc
NASA,20141018_10,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_10_007.nc
NASA,20141018_11,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_11_001.nc
NASA,20141018_11,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_11_002.nc
NASA,20141018_11,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_11_003.nc
NASA,20141018_11,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_11_004.nc
NASA,20141018_12,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_12_001.nc
NASA,20141018_12,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_12_002.nc
NASA,20141018_12,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_12_003.nc
NASA,20141018_13,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_13_001.nc
NASA,20141018_13,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_13_002.nc
NASA,20141018_13,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_13_003.nc
NASA,20141018_13,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_13_004.nc
NASA,20141018_13,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_13_005.nc
NASA,20141018_13,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_13_006.nc
NASA,20141018_13,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_13_007.nc
NASA,20141018_13,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_13_008.nc
NASA,20141018_13,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_13_009.nc
NASA,20141018_13,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_13_010.nc
NASA,20141018_13,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_13_011.nc
NASA,20141018_13,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_13_012.nc
NASA,20141018_13,013,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_13_013.nc
NASA,20141018_13,014,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_13_014.nc
NASA,20141018_13,015,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_13_015.nc
NASA,20141018_16,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_16_001.nc
NASA,20141018_16,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_16_002.nc
NASA,20141018_16,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_16_003.nc
NASA,20141018_16,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_16_004.nc
NASA,20141018_16,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_16_005.nc
NASA,20141018_16,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_16_006.nc
NASA,20141018_17,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_17_001.nc
NASA,20141018_17,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_17_002.nc
NASA,20141018_17,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_17_003.nc
NASA,20141018_17,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_17_004.nc
NASA,20141018_17,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_17_005.nc
NASA,20141018_17,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.18/IRMCR1B_20141018_17_006.nc
NASA,20141023_07,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_001.nc
NASA,20141023_07,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_002.nc
NASA,20141023_07,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_003.nc
NASA,20141023_07,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_004.nc
NASA,20141023_07,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_005.nc
NASA,20141023_07,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_006.nc
NASA,20141023_07,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_007.nc
NASA,20141023_07,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_008.nc
NASA,20141023_07,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_009.nc
NASA,20141023_07,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_010.nc
NASA,20141023_07,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_011.nc
NASA,20141023_07,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_012.nc
NASA,20141023_07,013,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_013.nc
NASA,20141023_07,014,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_014.nc
NASA,20141023_07,015,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_015.nc
NASA,20141023_07,016,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_016.nc
NASA,20141023_07,017,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_017.nc
NASA,20141023_07,018,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.23/IRMCR1B_20141023_07_018.nc
NASA,20141025_05,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_001.nc
NASA,20141025_05,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_002.nc
NASA,20141025_05,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_003.nc
NASA,20141025_05,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_004.nc
NASA,20141025_05,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_005.nc
NASA,20141025_05,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_006.nc
NASA,20141025_05,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_007.nc
NASA,20141025_05,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_008.nc
NASA,20141025_05,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_009.nc
NASA,20141025_05,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_010.nc
NASA,20141025_05,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_011.nc
NASA,20141025_05,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_012.nc
NASA,20141025_05,013,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_013.nc
NASA,20141025_05,014,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_014.nc
NASA,20141025_05,015,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_015.nc
NASA,20141025_05,016,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_016.nc
NASA,20141025_05,017,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_017.nc
NASA,20141025_05,018,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_018.nc
NASA,20141025_05,019,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_019.nc
NASA,20141025_05,020,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_020.nc
NASA,20141025_05,021,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_021.nc
NASA,20141025_05,022,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_022.nc
NASA,20141025_05,023,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_023.nc
NASA,20141025_05,024,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_024.nc
NASA,20141025_05,025,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_025.nc
NASA,20141025_05,026,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_026.nc
NASA,20141025_05,027,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_027.nc
NASA,20141025_05,028,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_028.nc
NASA,20141025_05,029,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.25/IRMCR1B_20141025_05_029.nc
NASA,20141026_05,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.26/IRMCR1B_20141026_05_001.nc
NASA,20141026_05,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.26/IRMCR1B_20141026_05_002.nc
NASA,20141026_05,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.26/IRMCR1B_20141026_05_003.nc
NASA,20141026_05,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.26/IRMCR1B_20141026_05_004.nc
NASA,20141026_05,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.26/IRMCR1B_20141026_05_005.nc
NASA,20141026_05,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.26/IRMCR1B_20141026_05_006.nc
NASA,20141026_05,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.26/IRMCR1B_20141026_05_007.nc
NASA,20141026_05,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.26/IRMCR1B_20141026_05_008.nc
NASA,20141026_05,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.26/IRMCR1B_20141026_05_009.nc
NASA,20141026_05,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.26/IRMCR1B_20141026_05_010.nc
NASA,20141026_05,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.26/IRMCR1B_20141026_05_011.nc
NASA,20141026_05,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.26/IRMCR1B_20141026_05_012.nc
NASA,20141026_05,013,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.26/IRMCR1B_20141026_05_013.nc
NASA,20141026_05,014,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2014.10.26/IRMCR1B_20141026_05_014.nc
